transaction_id,account_number,transaction_date,transaction_type,amount,debit_credit,balance_after,channel,remarks,status
TXN000000001626,ACC000000000218,2025-10-25 02:04:41,TRANSFER,5966.97,CR,6738.29,BRANCH,Transaction 1626,SUCCESS
TXN000000001633,ACC000000001256,2025-10-27 02:04:41,TRANSFER,748.54,CR,9386.99,MOBILE,Transaction 1633,SUCCESS
TXN000000001637,ACC000000001467,2025-06-09 02:04:41,TRANSFER,3652.16,CR,40111.86,ATM,Transaction 1637,SUCCESS
TXN000000001638,ACC000000001473,2025-09-08 02:04:41,TRANSFER,2614.42,CR,41263.4,ONLINE,Transaction 1638,SUCCESS
TXN000000001676,ACC000000000501,2025-06-27 02:04:41,TRANSFER,3055.44,DR,8102.01,ONLINE,Transaction 1676,SUCCESS
TXN000000001679,ACC000000000501,2025-07-29 02:04:41,TRANSFER,2725.2,DR,2094.53,MOBILE,Transaction 1679,SUCCESS
TXN000000001692,ACC000000000060,2025-06-16 02:04:41,TRANSFER,6332.49,CR,37295.59,BRANCH,Transaction 1692,PENDING
TXN000000001696,ACC000000000026,2025-10-04 02:04:41,TRANSFER,7409.38,CR,5149.13,ONLINE,Transaction 1696,SUCCESS
TXN000000001698,ACC000000000287,2025-11-27 02:04:41,TRANSFER,4596.83,DR,43483.57,ONLINE,Transaction 1698,SUCCESS
TXN000000001700,ACC000000001451,2025-03-17 02:04:41,TRANSFER,5781.0,DR,30468.93,BRANCH,Transaction 1700,SUCCESS
TXN000000001702,ACC000000001337,2025-09-04 02:04:41,TRANSFER,5070.03,CR,29344.29,POS,Transaction 1702,PENDING
TXN000000001707,ACC000000001420,2025-04-08 02:04:41,TRANSFER,4019.57,DR,15709.37,POS,Transaction 1707,SUCCESS
TXN000000001711,ACC000000000969,2025-10-17 02:04:41,TRANSFER,713.85,DR,39439.21,MOBILE,Transaction 1711,FAILED
TXN000000001716,ACC000000000825,2025-02-23 02:04:41,TRANSFER,5357.7,CR,40000.1,ONLINE,Transaction 1716,SUCCESS
TXN000000001723,ACC000000000671,2025-07-12 02:04:41,TRANSFER,6496.4,DR,41363.18,POS,Transaction 1723,SUCCESS
TXN000000001737,ACC000000001254,2025-10-14 02:04:41,TRANSFER,7539.56,DR,13827.86,MOBILE,Transaction 1737,SUCCESS
TXN000000001747,ACC000000000614,2025-01-30 02:04:41,TRANSFER,9333.94,CR,45358.85,BRANCH,Transaction 1747,FAILED
TXN000000001753,ACC000000001279,2025-05-24 02:04:41,TRANSFER,9987.42,DR,7776.05,POS,Transaction 1753,SUCCESS
TXN000000001758,ACC000000001145,2025-03-19 02:04:41,TRANSFER,543.55,CR,41439.7,POS,Transaction 1758,SUCCESS
TXN000000001767,ACC000000000177,2025-10-08 02:04:41,TRANSFER,9868.32,DR,32319.54,BRANCH,Transaction 1767,SUCCESS
TXN000000001768,ACC000000001034,2025-04-23 02:04:41,TRANSFER,2516.48,DR,34990.9,MOBILE,Transaction 1768,SUCCESS
TXN000000001783,ACC000000001011,2025-07-17 02:04:41,TRANSFER,7633.79,CR,8115.55,ONLINE,Transaction 1783,FAILED
TXN000000001785,ACC000000000125,2025-12-04 02:04:41,TRANSFER,94.52,DR,39376.5,MOBILE,Transaction 1785,SUCCESS
TXN000000001786,ACC000000000258,2025-01-26 02:04:41,TRANSFER,6511.72,CR,6859.31,MOBILE,Transaction 1786,FAILED
TXN000000001789,ACC000000000915,2025-05-25 02:04:41,TRANSFER,2775.2,DR,4433.03,POS,Transaction 1789,PENDING
TXN000000001797,ACC000000001482,2025-08-11 02:04:41,TRANSFER,9471.29,CR,36276.68,POS,Transaction 1797,SUCCESS
TXN000000001807,ACC000000001098,2025-05-19 02:04:41,TRANSFER,729.17,DR,47375.77,BRANCH,Transaction 1807,FAILED
TXN000000001816,ACC000000000387,2025-08-30 02:04:41,TRANSFER,771.67,DR,44059.97,POS,Transaction 1816,PENDING
TXN000000001818,ACC000000000102,2025-10-06 02:04:41,TRANSFER,2301.85,CR,29851.41,BRANCH,Transaction 1818,SUCCESS
TXN000000001822,ACC000000000853,2025-08-04 02:04:41,TRANSFER,1044.42,CR,44394.28,ATM,Transaction 1822,SUCCESS
TXN000000001825,ACC000000000788,2025-11-07 02:04:41,TRANSFER,6478.26,CR,46204.92,POS,Transaction 1825,FAILED
TXN000000001833,ACC000000000286,2025-02-03 02:04:41,TRANSFER,5433.77,CR,25834.34,BRANCH,Transaction 1833,SUCCESS
TXN000000001837,ACC000000001021,2025-11-28 02:04:41,TRANSFER,9654.01,CR,21376.82,POS,Transaction 1837,PENDING
TXN000000001842,ACC000000001235,2025-12-28 02:04:41,TRANSFER,8465.63,DR,9545.25,POS,Transaction 1842,FAILED
TXN000000001867,ACC000000000303,2025-12-30 02:04:41,TRANSFER,4654.83,DR,8211.56,MOBILE,Transaction 1867,SUCCESS
TXN000000001890,ACC000000000776,2025-03-29 02:04:41,TRANSFER,7748.52,CR,35393.9,ONLINE,Transaction 1890,FAILED
TXN000000001898,ACC000000000327,2026-01-14 02:04:41,TRANSFER,8029.91,CR,40069.87,BRANCH,Transaction 1898,FAILED
TXN000000001899,ACC000000000987,2025-09-03 02:04:41,TRANSFER,7442.13,DR,17664.23,BRANCH,Transaction 1899,PENDING
TXN000000001902,ACC000000001102,2025-03-25 02:04:41,TRANSFER,211.37,DR,49459.1,POS,Transaction 1902,PENDING
TXN000000001905,ACC000000001374,2025-10-07 02:04:41,TRANSFER,6410.3,CR,49487.99,ONLINE,Transaction 1905,PENDING
TXN000000001923,ACC000000001021,2025-12-15 02:04:41,TRANSFER,7446.73,CR,26939.35,ONLINE,Transaction 1923,SUCCESS
TXN000000001930,ACC000000001313,2025-02-25 02:04:41,TRANSFER,7684.91,DR,49481.56,BRANCH,Transaction 1930,SUCCESS
TXN000000001931,ACC000000001482,2025-07-02 02:04:41,TRANSFER,467.53,DR,39222.21,MOBILE,Transaction 1931,SUCCESS
TXN000000001933,ACC000000000415,2025-07-18 02:04:41,TRANSFER,4624.44,CR,22510.42,ONLINE,Transaction 1933,SUCCESS
TXN000000001938,ACC000000001076,2026-01-07 02:04:41,TRANSFER,627.51,CR,1852.59,ONLINE,Transaction 1938,SUCCESS
TXN000000001940,ACC000000001498,2025-07-25 02:04:41,TRANSFER,511.7,DR,45208.73,ONLINE,Transaction 1940,PENDING
TXN000000001952,ACC000000001297,2025-03-12 02:04:41,TRANSFER,2712.24,CR,10006.45,MOBILE,Transaction 1952,FAILED
TXN000000001966,ACC000000000628,2025-06-28 02:04:41,TRANSFER,6736.99,CR,28261.97,ATM,Transaction 1966,PENDING
TXN000000001975,ACC000000000255,2026-01-14 02:04:41,TRANSFER,7094.6,DR,22221.91,MOBILE,Transaction 1975,SUCCESS
TXN000000001981,ACC000000001431,2025-06-21 02:04:41,TRANSFER,5034.01,DR,41865.2,BRANCH,Transaction 1981,SUCCESS
TXN000000001986,ACC000000001132,2025-02-20 02:04:41,TRANSFER,9997.93,CR,45787.58,MOBILE,Transaction 1986,FAILED
TXN000000001987,ACC000000000655,2025-10-27 02:04:41,TRANSFER,4874.03,DR,39781.83,MOBILE,Transaction 1987,FAILED
TXN000000001997,ACC000000000035,2025-05-18 02:04:41,TRANSFER,8206.93,CR,39295.03,ONLINE,Transaction 1997,SUCCESS
TXN000000002010,ACC000000000028,2025-12-07 02:04:41,TRANSFER,8262.98,DR,46621.06,ATM,Transaction 2010,FAILED
TXN000000002011,ACC000000000034,2025-10-18 02:04:41,TRANSFER,3246.42,DR,16331.71,POS,Transaction 2011,SUCCESS
TXN000000002019,ACC000000001199,2025-02-25 02:04:41,TRANSFER,1780.48,DR,21383.89,BRANCH,Transaction 2019,PENDING
TXN000000002021,ACC000000000309,2025-10-28 02:04:41,TRANSFER,9542.47,DR,15169.4,POS,Transaction 2021,SUCCESS
TXN000000002033,ACC000000001263,2025-05-18 02:04:41,TRANSFER,8341.29,DR,47343.81,ONLINE,Transaction 2033,SUCCESS
TXN000000002047,ACC000000000528,2025-04-23 02:04:41,TRANSFER,2864.01,DR,7238.27,ATM,Transaction 2047,SUCCESS
TXN000000002052,ACC000000001073,2025-06-30 02:04:41,TRANSFER,5142.61,DR,37133.51,POS,Transaction 2052,SUCCESS
TXN000000002058,ACC000000001353,2025-03-24 02:04:41,TRANSFER,9231.9,DR,9836.84,BRANCH,Transaction 2058,PENDING
TXN000000002061,ACC000000000436,2026-01-19 02:04:41,TRANSFER,8962.11,DR,34419.98,ONLINE,Transaction 2061,SUCCESS
TXN000000002064,ACC000000000303,2025-08-09 02:04:41,TRANSFER,6370.22,DR,27566.05,ONLINE,Transaction 2064,PENDING
TXN000000002069,ACC000000001046,2025-12-11 02:04:41,TRANSFER,1657.67,DR,46573.6,MOBILE,Transaction 2069,SUCCESS
TXN000000002080,ACC000000000220,2025-11-21 02:04:41,TRANSFER,6738.6,CR,24331.71,POS,Transaction 2080,SUCCESS
TXN000000002084,ACC000000001281,2025-04-16 02:04:41,TRANSFER,782.77,CR,4538.25,BRANCH,Transaction 2084,SUCCESS
TXN000000002088,ACC000000000550,2025-11-26 02:04:41,TRANSFER,4066.94,DR,41823.08,BRANCH,Transaction 2088,FAILED
TXN000000002098,ACC000000001039,2025-12-11 02:04:41,TRANSFER,3286.24,CR,48000.82,POS,Transaction 2098,FAILED
TXN000000002105,ACC000000000167,2025-08-07 02:04:41,TRANSFER,6252.72,DR,18908.21,POS,Transaction 2105,FAILED
TXN000000002110,ACC000000001270,2025-06-17 02:04:41,TRANSFER,5724.91,CR,47632.05,MOBILE,Transaction 2110,SUCCESS
TXN000000002120,ACC000000000140,2025-08-02 02:04:41,TRANSFER,6668.62,CR,37122.77,ATM,Transaction 2120,SUCCESS
TXN000000002123,ACC000000000025,2025-04-27 02:04:41,TRANSFER,4365.82,CR,12521.73,POS,Transaction 2123,SUCCESS
TXN000000002142,ACC000000000475,2025-11-05 02:04:41,TRANSFER,3641.91,CR,40006.36,ATM,Transaction 2142,SUCCESS
TXN000000002150,ACC000000000993,2025-06-25 02:04:41,TRANSFER,5173.24,DR,37635.57,BRANCH,Transaction 2150,SUCCESS
TXN000000002160,ACC000000000130,2025-02-26 02:04:41,TRANSFER,1339.51,DR,2988.0,POS,Transaction 2160,SUCCESS
TXN000000002194,ACC000000000076,2025-04-04 02:04:41,TRANSFER,2397.56,CR,16836.39,ATM,Transaction 2194,SUCCESS
TXN000000002197,ACC000000000805,2025-09-14 02:04:41,TRANSFER,3812.7,DR,44464.33,POS,Transaction 2197,FAILED
TXN000000002204,ACC000000000043,2025-11-13 02:04:41,TRANSFER,2810.76,DR,41985.76,POS,Transaction 2204,SUCCESS
TXN000000002208,ACC000000000692,2025-02-19 02:04:41,TRANSFER,3374.86,CR,25613.0,ATM,Transaction 2208,SUCCESS
TXN000000002209,ACC000000000036,2025-05-09 02:04:41,TRANSFER,7270.36,DR,47638.8,ATM,Transaction 2209,SUCCESS
TXN000000002221,ACC000000001162,2025-05-06 02:04:41,TRANSFER,9554.16,DR,4027.5,MOBILE,Transaction 2221,SUCCESS
TXN000000002225,ACC000000000355,2025-12-02 02:04:41,TRANSFER,624.91,CR,10344.7,POS,Transaction 2225,SUCCESS
TXN000000002228,ACC000000001198,2025-07-13 02:04:41,TRANSFER,2659.99,DR,2840.76,ONLINE,Transaction 2228,SUCCESS
TXN000000002233,ACC000000001335,2025-04-26 02:04:41,TRANSFER,3214.84,CR,42887.28,ATM,Transaction 2233,SUCCESS
TXN000000002248,ACC000000000446,2025-02-27 02:04:41,TRANSFER,1349.39,CR,42779.61,BRANCH,Transaction 2248,SUCCESS
TXN000000002259,ACC000000001179,2025-04-05 02:04:41,TRANSFER,771.69,DR,31105.43,POS,Transaction 2259,FAILED
TXN000000002269,ACC000000000818,2025-11-13 02:04:41,TRANSFER,6030.93,CR,23002.17,POS,Transaction 2269,PENDING
TXN000000002299,ACC000000000374,2025-02-11 02:04:41,TRANSFER,3610.24,CR,36519.18,ATM,Transaction 2299,PENDING
TXN000000002300,ACC000000000633,2025-10-16 02:04:41,TRANSFER,3954.76,DR,33968.96,POS,Transaction 2300,SUCCESS
TXN000000002313,ACC000000001413,2025-10-16 02:04:41,TRANSFER,4426.11,DR,40579.76,BRANCH,Transaction 2313,SUCCESS
TXN000000002318,ACC000000001294,2025-10-12 02:04:41,TRANSFER,409.39,DR,20950.03,ONLINE,Transaction 2318,SUCCESS
TXN000000002321,ACC000000000327,2025-11-14 02:04:41,TRANSFER,5849.12,DR,19197.56,MOBILE,Transaction 2321,SUCCESS
TXN000000002339,ACC000000000911,2025-05-25 02:04:41,TRANSFER,6704.43,CR,22214.93,MOBILE,Transaction 2339,PENDING
TXN000000002341,ACC000000000043,2025-05-20 02:04:41,TRANSFER,9117.97,DR,31355.09,MOBILE,Transaction 2341,FAILED
TXN000000002345,ACC000000001055,2025-11-28 02:04:41,TRANSFER,8343.21,CR,4944.47,BRANCH,Transaction 2345,SUCCESS
TXN000000002346,ACC000000000903,2025-10-19 02:04:41,TRANSFER,8935.25,CR,27897.2,POS,Transaction 2346,PENDING
TXN000000002348,ACC000000000910,2025-02-21 02:04:41,TRANSFER,4585.4,DR,6809.64,BRANCH,Transaction 2348,SUCCESS
TXN000000002355,ACC000000000176,2025-03-19 02:04:41,TRANSFER,1241.29,DR,29283.04,ATM,Transaction 2355,FAILED
TXN000000002365,ACC000000000332,2025-08-23 02:04:41,TRANSFER,5063.69,DR,18591.22,POS,Transaction 2365,PENDING
TXN000000002366,ACC000000001199,2025-05-09 02:04:41,TRANSFER,9175.48,DR,1462.75,POS,Transaction 2366,SUCCESS
TXN000000002383,ACC000000000914,2025-02-18 02:04:41,TRANSFER,7045.2,CR,27228.68,MOBILE,Transaction 2383,SUCCESS
TXN000000002385,ACC000000000790,2026-01-14 02:04:41,TRANSFER,2019.25,DR,13954.36,ONLINE,Transaction 2385,FAILED
TXN000000002394,ACC000000001443,2025-04-06 02:04:41,TRANSFER,7967.35,CR,39426.03,POS,Transaction 2394,PENDING
TXN000000002396,ACC000000000095,2025-05-28 02:04:41,TRANSFER,8317.42,CR,35668.52,MOBILE,Transaction 2396,SUCCESS
TXN000000002398,ACC000000000333,2025-06-03 02:04:41,TRANSFER,6725.62,CR,44896.1,BRANCH,Transaction 2398,FAILED
TXN000000002401,ACC000000001088,2025-06-07 02:04:41,TRANSFER,729.67,DR,8310.8,BRANCH,Transaction 2401,SUCCESS
TXN000000002402,ACC000000000343,2025-06-11 02:04:41,TRANSFER,6937.01,CR,18474.07,BRANCH,Transaction 2402,SUCCESS
TXN000000002403,ACC000000001011,2025-05-30 02:04:41,TRANSFER,5059.21,CR,45620.04,ATM,Transaction 2403,SUCCESS
TXN000000002407,ACC000000000703,2025-04-19 02:04:41,TRANSFER,124.73,CR,7910.13,ATM,Transaction 2407,PENDING
TXN000000002409,ACC000000000700,2025-01-26 02:04:41,TRANSFER,4585.56,DR,42200.8,BRANCH,Transaction 2409,PENDING
TXN000000002410,ACC000000000912,2025-10-14 02:04:41,TRANSFER,8349.28,DR,36671.56,ONLINE,Transaction 2410,SUCCESS
TXN000000002412,ACC000000000912,2025-12-19 02:04:41,TRANSFER,6607.55,DR,2822.78,POS,Transaction 2412,SUCCESS
TXN000000002418,ACC000000001332,2025-06-22 02:04:41,TRANSFER,2633.09,CR,35797.31,POS,Transaction 2418,PENDING
TXN000000002429,ACC000000000891,2025-01-28 02:04:41,TRANSFER,1733.13,DR,3163.39,ATM,Transaction 2429,PENDING
TXN000000002437,ACC000000000712,2025-08-23 02:04:41,TRANSFER,5209.67,CR,5222.95,ONLINE,Transaction 2437,PENDING
TXN000000002444,ACC000000000074,2025-05-24 02:04:41,TRANSFER,4557.56,CR,15003.33,POS,Transaction 2444,SUCCESS
TXN000000002449,ACC000000000270,2025-09-12 02:04:41,TRANSFER,8786.51,CR,5069.58,MOBILE,Transaction 2449,SUCCESS
TXN000000002451,ACC000000001136,2025-02-04 02:04:41,TRANSFER,3256.27,DR,696.88,MOBILE,Transaction 2451,PENDING
TXN000000002470,ACC000000001487,2025-06-01 02:04:41,TRANSFER,2718.46,DR,28006.6,MOBILE,Transaction 2470,FAILED
TXN000000002472,ACC000000000751,2025-11-30 02:04:41,TRANSFER,2177.66,DR,43994.44,BRANCH,Transaction 2472,FAILED
TXN000000002474,ACC000000000739,2025-12-20 02:04:41,TRANSFER,275.49,CR,18983.87,BRANCH,Transaction 2474,SUCCESS
TXN000000002486,ACC000000001102,2025-06-21 02:04:41,TRANSFER,3715.28,CR,1209.02,ATM,Transaction 2486,SUCCESS
TXN000000002487,ACC000000001477,2025-03-07 02:04:41,TRANSFER,5392.82,DR,7308.09,BRANCH,Transaction 2487,SUCCESS
TXN000000002493,ACC000000001449,2025-12-03 02:04:41,TRANSFER,443.34,DR,37223.42,BRANCH,Transaction 2493,SUCCESS
TXN000000002498,ACC000000000683,2025-10-27 02:04:41,TRANSFER,4060.33,CR,12730.45,MOBILE,Transaction 2498,SUCCESS
TXN000000002512,ACC000000000552,2025-06-12 02:04:41,TRANSFER,1919.07,CR,30328.97,MOBILE,Transaction 2512,SUCCESS
TXN000000002529,ACC000000000716,2025-08-09 02:04:41,TRANSFER,5844.0,DR,3287.32,ATM,Transaction 2529,SUCCESS
TXN000000002546,ACC000000000145,2025-12-06 02:04:41,TRANSFER,5479.41,CR,17157.09,POS,Transaction 2546,SUCCESS
TXN000000002550,ACC000000001034,2025-06-14 02:04:41,TRANSFER,7373.27,CR,42607.51,POS,Transaction 2550,SUCCESS
TXN000000002555,ACC000000001143,2025-04-30 02:04:41,TRANSFER,9106.11,DR,46160.72,ATM,Transaction 2555,SUCCESS
TXN000000002556,ACC000000000713,2025-06-29 02:04:41,TRANSFER,8935.86,CR,11213.9,ONLINE,Transaction 2556,PENDING
TXN000000002572,ACC000000000210,2025-12-05 02:04:41,TRANSFER,333.82,CR,16079.02,MOBILE,Transaction 2572,SUCCESS
TXN000000002580,ACC000000000194,2025-11-05 02:04:41,TRANSFER,560.57,CR,10006.4,POS,Transaction 2580,PENDING
TXN000000002581,ACC000000000225,2025-06-11 02:04:41,TRANSFER,4482.33,CR,448.08,MOBILE,Transaction 2581,SUCCESS
TXN000000002597,ACC000000001186,2025-11-22 02:04:41,TRANSFER,9740.91,CR,33992.89,POS,Transaction 2597,SUCCESS
TXN000000002602,ACC000000000322,2025-08-23 02:04:41,TRANSFER,8812.67,CR,5410.65,ATM,Transaction 2602,SUCCESS
TXN000000002605,ACC000000000431,2025-11-11 02:04:41,TRANSFER,5329.58,DR,42351.67,POS,Transaction 2605,SUCCESS
TXN000000002614,ACC000000000552,2026-01-05 02:04:41,TRANSFER,8083.32,DR,46135.94,MOBILE,Transaction 2614,SUCCESS
TXN000000002621,ACC000000000886,2025-10-18 02:04:41,TRANSFER,3415.71,CR,16291.72,MOBILE,Transaction 2621,PENDING
TXN000000002635,ACC000000000980,2025-07-15 02:04:41,TRANSFER,7855.97,CR,14027.07,ATM,Transaction 2635,PENDING
TXN000000002672,ACC000000001408,2025-11-15 02:04:41,TRANSFER,2285.59,DR,39160.2,ONLINE,Transaction 2672,SUCCESS
TXN000000002673,ACC000000000416,2025-06-25 02:04:41,TRANSFER,3609.19,CR,6153.0,MOBILE,Transaction 2673,FAILED
TXN000000002688,ACC000000001413,2025-10-01 02:04:41,TRANSFER,1781.07,CR,27392.96,ONLINE,Transaction 2688,SUCCESS
TXN000000002692,ACC000000001354,2025-03-22 02:04:41,TRANSFER,8740.06,DR,34580.15,BRANCH,Transaction 2692,FAILED
TXN000000002695,ACC000000000669,2025-07-08 02:04:41,TRANSFER,4298.81,CR,46911.65,ONLINE,Transaction 2695,SUCCESS
TXN000000002702,ACC000000000756,2025-08-07 02:04:41,TRANSFER,2397.54,DR,8622.99,BRANCH,Transaction 2702,FAILED
TXN000000002721,ACC000000001302,2025-02-20 02:04:41,TRANSFER,5429.59,CR,25885.08,ONLINE,Transaction 2721,SUCCESS
TXN000000002725,ACC000000001315,2025-09-30 02:04:41,TRANSFER,7994.22,CR,20198.93,ATM,Transaction 2725,SUCCESS
TXN000000002741,ACC000000000544,2025-04-24 02:04:41,TRANSFER,6063.27,CR,33653.31,POS,Transaction 2741,PENDING
TXN000000002754,ACC000000001245,2025-11-22 02:04:41,TRANSFER,8051.81,CR,7844.02,POS,Transaction 2754,SUCCESS
TXN000000002757,ACC000000001453,2025-04-19 02:04:41,TRANSFER,7081.63,DR,43025.07,POS,Transaction 2757,SUCCESS
TXN000000002764,ACC000000001205,2025-01-29 02:04:41,TRANSFER,6439.18,DR,37437.21,BRANCH,Transaction 2764,FAILED
TXN000000002766,ACC000000001035,2025-03-29 02:04:41,TRANSFER,707.64,CR,7526.89,ONLINE,Transaction 2766,SUCCESS
TXN000000002774,ACC000000000902,2025-05-05 02:04:41,TRANSFER,73.09,CR,35412.86,ATM,Transaction 2774,SUCCESS
TXN000000002780,ACC000000000512,2025-07-14 02:04:41,TRANSFER,9416.91,CR,40134.61,POS,Transaction 2780,PENDING
TXN000000002784,ACC000000001128,2025-11-04 02:04:41,TRANSFER,978.64,DR,20090.56,BRANCH,Transaction 2784,FAILED
TXN000000002798,ACC000000001120,2025-08-14 02:04:41,TRANSFER,9281.86,CR,49149.7,POS,Transaction 2798,SUCCESS
TXN000000002799,ACC000000000327,2025-09-14 02:04:41,TRANSFER,2832.93,DR,10395.22,POS,Transaction 2799,FAILED
TXN000000002808,ACC000000000558,2025-05-20 02:04:41,TRANSFER,5843.63,DR,43926.36,ATM,Transaction 2808,SUCCESS
TXN000000002820,ACC000000001357,2025-12-13 02:04:41,TRANSFER,7375.71,CR,40230.68,ATM,Transaction 2820,SUCCESS
TXN000000002837,ACC000000001207,2025-08-18 02:04:41,TRANSFER,2472.27,DR,32031.39,POS,Transaction 2837,SUCCESS
TXN000000002843,ACC000000001200,2025-06-03 02:04:41,TRANSFER,4501.73,CR,46857.93,ONLINE,Transaction 2843,SUCCESS
TXN000000002848,ACC000000000970,2025-04-06 02:04:41,TRANSFER,1353.04,CR,418.79,POS,Transaction 2848,SUCCESS
TXN000000002849,ACC000000000831,2025-03-19 02:04:41,TRANSFER,8695.72,CR,10378.41,MOBILE,Transaction 2849,SUCCESS
TXN000000002851,ACC000000000465,2025-01-23 02:04:41,TRANSFER,5829.09,CR,10632.46,BRANCH,Transaction 2851,PENDING
TXN000000002853,ACC000000001240,2025-04-29 02:04:41,TRANSFER,6336.95,DR,42108.67,BRANCH,Transaction 2853,FAILED
TXN000000002856,ACC000000000007,2025-03-20 02:04:41,TRANSFER,9253.41,DR,24295.95,BRANCH,Transaction 2856,SUCCESS
TXN000000002861,ACC000000000033,2025-01-27 02:04:41,TRANSFER,5599.88,CR,37648.03,MOBILE,Transaction 2861,PENDING
TXN000000002870,ACC000000000254,2025-12-05 02:04:41,TRANSFER,4429.27,DR,4522.78,ONLINE,Transaction 2870,PENDING
TXN000000002883,ACC000000001140,2025-01-24 02:04:41,TRANSFER,9254.94,DR,29321.85,ATM,Transaction 2883,SUCCESS
TXN000000002889,ACC000000000591,2025-04-16 02:04:41,TRANSFER,4283.93,DR,46057.37,ATM,Transaction 2889,FAILED
TXN000000002893,ACC000000000080,2025-08-09 02:04:41,TRANSFER,4913.41,DR,15484.31,MOBILE,Transaction 2893,PENDING
TXN000000002895,ACC000000001399,2025-05-16 02:04:41,TRANSFER,144.82,DR,16220.06,BRANCH,Transaction 2895,SUCCESS
TXN000000002899,ACC000000000770,2025-06-10 02:04:41,TRANSFER,345.91,CR,2862.36,BRANCH,Transaction 2899,SUCCESS
TXN000000002907,ACC000000000765,2025-04-16 02:04:41,TRANSFER,5618.17,CR,7336.21,ATM,Transaction 2907,SUCCESS
TXN000000002908,ACC000000000873,2025-10-23 02:04:41,TRANSFER,1181.82,DR,9607.65,ONLINE,Transaction 2908,PENDING
TXN000000002914,ACC000000001112,2025-10-22 02:04:41,TRANSFER,9169.47,DR,37499.3,BRANCH,Transaction 2914,SUCCESS
TXN000000002916,ACC000000000182,2025-03-17 02:04:41,TRANSFER,4503.92,DR,19762.44,BRANCH,Transaction 2916,SUCCESS
TXN000000002921,ACC000000000052,2025-09-30 02:04:41,TRANSFER,2325.22,DR,8095.57,ONLINE,Transaction 2921,PENDING
TXN000000002922,ACC000000000990,2025-02-10 02:04:41,TRANSFER,9609.14,CR,10739.32,MOBILE,Transaction 2922,SUCCESS
TXN000000002925,ACC000000000284,2025-01-25 02:04:41,TRANSFER,4164.68,CR,10638.68,MOBILE,Transaction 2925,PENDING
TXN000000002963,ACC000000000042,2025-06-01 02:04:41,TRANSFER,5410.75,CR,40178.1,MOBILE,Transaction 2963,FAILED
TXN000000002966,ACC000000000733,2026-01-16 02:04:41,TRANSFER,5026.09,DR,43556.5,ATM,Transaction 2966,SUCCESS
TXN000000002969,ACC000000000642,2025-09-18 02:04:41,TRANSFER,4446.7,CR,23416.31,BRANCH,Transaction 2969,SUCCESS
TXN000000002971,ACC000000000842,2025-05-11 02:04:41,TRANSFER,8929.9,DR,1181.73,BRANCH,Transaction 2971,SUCCESS
TXN000000002972,ACC000000000806,2025-09-13 02:04:41,TRANSFER,162.14,DR,17929.91,POS,Transaction 2972,FAILED
TXN000000002979,ACC000000000793,2025-12-16 02:04:41,TRANSFER,258.0,CR,2087.66,MOBILE,Transaction 2979,PENDING
TXN000000002983,ACC000000000738,2026-01-14 02:04:41,TRANSFER,7148.37,CR,47842.65,POS,Transaction 2983,SUCCESS
TXN000000002990,ACC000000000547,2025-03-16 02:04:41,TRANSFER,9870.6,DR,40931.06,MOBILE,Transaction 2990,FAILED
TXN000000003006,ACC000000000090,2025-05-05 02:04:41,TRANSFER,142.66,CR,16368.26,MOBILE,Transaction 3006,SUCCESS
TXN000000003032,ACC000000000760,2025-04-14 02:04:41,TRANSFER,8781.71,DR,44212.43,POS,Transaction 3032,PENDING
TXN000000003033,ACC000000001331,2025-12-12 02:04:41,TRANSFER,5662.27,CR,19458.34,ONLINE,Transaction 3033,SUCCESS
TXN000000003039,ACC000000000560,2025-08-11 02:04:41,TRANSFER,6844.56,DR,7618.69,MOBILE,Transaction 3039,SUCCESS
TXN000000003041,ACC000000001254,2026-01-15 02:04:41,TRANSFER,6073.8,CR,2996.26,ONLINE,Transaction 3041,FAILED
TXN000000003043,ACC000000000292,2025-05-10 02:04:41,TRANSFER,1945.12,DR,1978.04,MOBILE,Transaction 3043,SUCCESS
TXN000000003064,ACC000000000775,2025-04-24 02:04:41,TRANSFER,5725.59,CR,9299.17,ATM,Transaction 3064,SUCCESS
TXN000000003074,ACC000000000407,2026-01-01 02:04:41,TRANSFER,6294.78,CR,28382.69,MOBILE,Transaction 3074,SUCCESS
TXN000000003085,ACC000000000411,2025-06-07 02:04:41,TRANSFER,9858.0,DR,10396.49,POS,Transaction 3085,SUCCESS
TXN000000003104,ACC000000001381,2025-02-17 02:04:41,TRANSFER,856.8,CR,16857.07,MOBILE,Transaction 3104,SUCCESS
TXN000000003113,ACC000000000458,2025-08-14 02:04:41,TRANSFER,7135.4,CR,14123.34,POS,Transaction 3113,SUCCESS
TXN000000003118,ACC000000001462,2025-12-14 02:04:41,TRANSFER,6212.81,DR,39203.29,POS,Transaction 3118,SUCCESS
TXN000000003123,ACC000000001490,2025-11-20 02:04:41,TRANSFER,8677.77,DR,33907.73,BRANCH,Transaction 3123,PENDING
TXN000000003126,ACC000000001500,2025-03-10 02:04:41,TRANSFER,8236.34,CR,11737.07,ATM,Transaction 3126,PENDING
TXN000000003131,ACC000000000476,2025-11-10 02:04:41,TRANSFER,6684.84,CR,38278.12,ONLINE,Transaction 3131,PENDING
TXN000000003138,ACC000000000050,2025-10-18 02:04:41,TRANSFER,7232.17,CR,34199.55,BRANCH,Transaction 3138,SUCCESS
