transaction_id,account_number,transaction_date,transaction_type,amount,debit_credit,balance_after,channel,remarks,status
TXN000000001275,ACC000000000436,2025-02-15 02:04:41,DEPOSIT,8621.91,DR,47156.73,ONLINE,Transaction 1275,SUCCESS
TXN000000001277,ACC000000000212,2025-09-14 02:04:41,DEPOSIT,8031.84,CR,9060.28,BRANCH,Transaction 1277,FAILED
TXN000000001279,ACC000000000478,2025-02-08 02:04:41,DEPOSIT,3718.77,CR,2286.93,ONLINE,Transaction 1279,SUCCESS
TXN000000001287,ACC000000001303,2025-07-18 02:04:41,DEPOSIT,9526.12,CR,32649.73,ATM,Transaction 1287,PENDING
TXN000000001293,ACC000000000696,2025-11-23 02:04:41,DEPOSIT,9916.34,DR,11397.48,ONLINE,Transaction 1293,SUCCESS
TXN000000001303,ACC000000000946,2025-05-19 02:04:41,DEPOSIT,1789.52,CR,16046.18,BRANCH,Transaction 1303,SUCCESS
TXN000000001304,ACC000000001103,2025-08-19 02:04:41,DEPOSIT,1521.53,CR,40832.84,ATM,Transaction 1304,SUCCESS
TXN000000001306,ACC000000000146,2025-11-01 02:04:41,DEPOSIT,6583.05,DR,35700.22,BRANCH,Transaction 1306,PENDING
TXN000000001317,ACC000000000504,2025-02-15 02:04:41,DEPOSIT,2593.48,DR,27976.88,MOBILE,Transaction 1317,FAILED
TXN000000001318,ACC000000000597,2025-10-27 02:04:41,DEPOSIT,2543.6,DR,2245.1,MOBILE,Transaction 1318,SUCCESS
TXN000000001320,ACC000000000465,2025-03-20 02:04:41,DEPOSIT,1166.69,DR,22866.13,BRANCH,Transaction 1320,SUCCESS
TXN000000001322,ACC000000000205,2025-02-15 02:04:41,DEPOSIT,3783.22,DR,8165.0,ATM,Transaction 1322,PENDING
TXN000000001323,ACC000000000399,2025-04-15 02:04:41,DEPOSIT,2644.3,CR,12239.96,BRANCH,Transaction 1323,FAILED
TXN000000001328,ACC000000000591,2025-10-09 02:04:41,DEPOSIT,958.1,CR,19818.5,ONLINE,Transaction 1328,SUCCESS
TXN000000001336,ACC000000000071,2025-02-28 02:04:41,DEPOSIT,5225.02,DR,16588.93,MOBILE,Transaction 1336,SUCCESS
TXN000000001340,ACC000000000465,2025-08-24 02:04:41,DEPOSIT,3613.26,CR,40451.6,BRANCH,Transaction 1340,FAILED
TXN000000001341,ACC000000000511,2025-11-03 02:04:41,DEPOSIT,7544.92,DR,45386.82,ONLINE,Transaction 1341,SUCCESS
TXN000000001360,ACC000000001141,2025-03-26 02:04:41,DEPOSIT,6674.92,CR,42119.66,POS,Transaction 1360,FAILED
TXN000000001368,ACC000000001471,2025-07-13 02:04:41,DEPOSIT,6202.98,DR,5766.9,POS,Transaction 1368,FAILED
TXN000000001371,ACC000000001088,2025-06-21 02:04:41,DEPOSIT,3288.47,DR,15691.82,POS,Transaction 1371,FAILED
TXN000000001375,ACC000000001279,2025-07-27 02:04:41,DEPOSIT,5341.93,DR,29848.24,POS,Transaction 1375,SUCCESS
TXN000000001380,ACC000000001486,2025-12-24 02:04:41,DEPOSIT,4178.74,DR,22934.59,BRANCH,Transaction 1380,SUCCESS
TXN000000001387,ACC000000001136,2025-12-04 02:04:41,DEPOSIT,766.82,CR,48621.9,MOBILE,Transaction 1387,SUCCESS
TXN000000001395,ACC000000000704,2025-04-09 02:04:41,DEPOSIT,4882.37,CR,40581.23,POS,Transaction 1395,PENDING
TXN000000001396,ACC000000000818,2025-03-10 02:04:41,DEPOSIT,4824.94,DR,17880.28,MOBILE,Transaction 1396,PENDING
TXN000000001399,ACC000000000617,2025-10-02 02:04:41,DEPOSIT,2086.76,DR,19462.81,BRANCH,Transaction 1399,SUCCESS
TXN000000001405,ACC000000000351,2025-03-11 02:04:41,DEPOSIT,6627.89,DR,22283.1,BRANCH,Transaction 1405,SUCCESS
TXN000000001407,ACC000000000008,2026-01-12 02:04:41,DEPOSIT,3137.1,DR,5588.95,MOBILE,Transaction 1407,FAILED
TXN000000001410,ACC000000000516,2025-06-12 02:04:41,DEPOSIT,3792.67,CR,4191.08,ONLINE,Transaction 1410,SUCCESS
TXN000000001413,ACC000000000472,2025-09-30 02:04:41,DEPOSIT,6005.89,CR,46737.23,ONLINE,Transaction 1413,SUCCESS
TXN000000001425,ACC000000001219,2025-08-03 02:04:41,DEPOSIT,22.28,CR,18462.77,BRANCH,Transaction 1425,FAILED
TXN000000001429,ACC000000000217,2025-03-23 02:04:41,DEPOSIT,3161.48,DR,36614.92,BRANCH,Transaction 1429,SUCCESS
TXN000000001452,ACC000000000755,2025-04-26 02:04:41,DEPOSIT,1466.19,CR,12329.19,BRANCH,Transaction 1452,SUCCESS
TXN000000001472,ACC000000000956,2025-10-14 02:04:41,DEPOSIT,858.47,DR,44662.64,MOBILE,Transaction 1472,PENDING
TXN000000001478,ACC000000000590,2026-01-04 02:04:41,DEPOSIT,5171.28,CR,22036.2,ATM,Transaction 1478,SUCCESS
TXN000000001487,ACC000000000604,2025-04-04 02:04:41,DEPOSIT,5761.07,DR,10982.2,ATM,Transaction 1487,FAILED
TXN000000001498,ACC000000001366,2025-06-20 02:04:41,DEPOSIT,6324.97,DR,9645.75,MOBILE,Transaction 1498,SUCCESS
TXN000000001506,ACC000000001255,2025-03-31 02:04:41,DEPOSIT,6705.5,DR,28441.05,ATM,Transaction 1506,FAILED
TXN000000001508,ACC000000001287,2025-02-16 02:04:41,DEPOSIT,205.33,DR,39476.56,BRANCH,Transaction 1508,SUCCESS
TXN000000001509,ACC000000000985,2025-02-13 02:04:41,DEPOSIT,6998.83,CR,25534.77,ONLINE,Transaction 1509,SUCCESS
TXN000000001517,ACC000000000613,2025-10-14 02:04:41,DEPOSIT,1324.59,DR,27248.74,ATM,Transaction 1517,FAILED
TXN000000001549,ACC000000001246,2025-02-26 02:04:41,DEPOSIT,7889.29,DR,33120.2,ONLINE,Transaction 1549,PENDING
TXN000000001554,ACC000000000468,2025-11-20 02:04:41,DEPOSIT,7473.96,CR,4495.59,ONLINE,Transaction 1554,SUCCESS
TXN000000001562,ACC000000000914,2025-12-29 02:04:41,DEPOSIT,3963.81,DR,39993.54,MOBILE,Transaction 1562,SUCCESS
TXN000000001570,ACC000000001263,2025-02-13 02:04:41,DEPOSIT,2694.07,DR,12998.91,ATM,Transaction 1570,SUCCESS
TXN000000001571,ACC000000000211,2025-10-22 02:04:41,DEPOSIT,2857.99,DR,21591.54,POS,Transaction 1571,PENDING
TXN000000001577,ACC000000000613,2025-10-19 02:04:41,DEPOSIT,3875.52,DR,49470.57,ATM,Transaction 1577,SUCCESS
TXN000000001585,ACC000000001483,2026-01-16 02:04:41,DEPOSIT,5884.87,DR,487.17,ONLINE,Transaction 1585,SUCCESS
TXN000000001613,ACC000000000869,2025-07-27 02:04:41,DEPOSIT,465.91,CR,41972.18,BRANCH,Transaction 1613,SUCCESS
TXN000000001621,ACC000000000583,2025-07-01 02:04:41,DEPOSIT,1589.81,CR,33490.65,ONLINE,Transaction 1621,SUCCESS
TXN000000001632,ACC000000000816,2025-07-29 02:04:41,DEPOSIT,501.76,DR,41824.09,ATM,Transaction 1632,PENDING
TXN000000001639,ACC000000001397,2025-07-27 02:04:41,DEPOSIT,3203.51,DR,40180.6,MOBILE,Transaction 1639,SUCCESS
TXN000000001646,ACC000000000247,2025-08-06 02:04:41,DEPOSIT,1326.47,CR,41798.61,MOBILE,Transaction 1646,PENDING
TXN000000001647,ACC000000000008,2025-10-03 02:04:41,DEPOSIT,12.14,DR,25171.88,BRANCH,Transaction 1647,SUCCESS
TXN000000001668,ACC000000000825,2025-12-17 02:04:41,DEPOSIT,1428.74,CR,7762.75,BRANCH,Transaction 1668,SUCCESS
TXN000000001675,ACC000000000866,2026-01-08 02:04:41,DEPOSIT,7728.87,DR,7849.22,ATM,Transaction 1675,FAILED
TXN000000001691,ACC000000001358,2025-09-05 02:04:41,DEPOSIT,103.3,DR,13024.18,ONLINE,Transaction 1691,PENDING
TXN000000001693,ACC000000000267,2025-04-15 02:04:41,DEPOSIT,777.08,CR,10548.73,ATM,Transaction 1693,SUCCESS
TXN000000001717,ACC000000001200,2025-08-07 02:04:41,DEPOSIT,6218.42,DR,45860.85,BRANCH,Transaction 1717,SUCCESS
TXN000000001721,ACC000000001208,2025-06-13 02:04:41,DEPOSIT,5793.56,DR,40280.13,ONLINE,Transaction 1721,SUCCESS
TXN000000001724,ACC000000000174,2025-03-12 02:04:41,DEPOSIT,6881.65,DR,41975.87,MOBILE,Transaction 1724,SUCCESS
TXN000000001729,ACC000000001086,2025-11-11 02:04:41,DEPOSIT,4978.5,CR,9425.51,ATM,Transaction 1729,FAILED
TXN000000001733,ACC000000000477,2025-04-12 02:04:41,DEPOSIT,770.32,DR,45653.28,POS,Transaction 1733,SUCCESS
TXN000000001738,ACC000000000976,2025-04-23 02:04:41,DEPOSIT,9931.0,DR,4271.6,ONLINE,Transaction 1738,PENDING
TXN000000001740,ACC000000001175,2025-11-07 02:04:41,DEPOSIT,1839.36,CR,17856.23,BRANCH,Transaction 1740,FAILED
TXN000000001744,ACC000000001424,2025-02-24 02:04:41,DEPOSIT,825.08,CR,7506.63,BRANCH,Transaction 1744,PENDING
TXN000000001749,ACC000000001494,2025-04-16 02:04:41,DEPOSIT,3455.45,CR,32735.81,MOBILE,Transaction 1749,SUCCESS
TXN000000001761,ACC000000001322,2025-07-10 02:04:41,DEPOSIT,8255.85,DR,23952.29,ONLINE,Transaction 1761,SUCCESS
TXN000000001776,ACC000000001365,2025-03-15 02:04:41,DEPOSIT,9816.08,DR,45593.11,ATM,Transaction 1776,SUCCESS
TXN000000001782,ACC000000000826,2025-08-13 02:04:41,DEPOSIT,8285.42,DR,20276.05,ATM,Transaction 1782,SUCCESS
TXN000000001788,ACC000000000214,2025-11-05 02:04:41,DEPOSIT,5533.1,CR,47720.25,ONLINE,Transaction 1788,PENDING
TXN000000001792,ACC000000000371,2025-06-16 02:04:41,DEPOSIT,1612.26,CR,45630.96,POS,Transaction 1792,FAILED
TXN000000001795,ACC000000000746,2025-11-14 02:04:41,DEPOSIT,9550.14,CR,5144.8,MOBILE,Transaction 1795,PENDING
TXN000000001803,ACC000000000282,2025-09-22 02:04:41,DEPOSIT,8500.55,CR,15047.32,BRANCH,Transaction 1803,SUCCESS
TXN000000001808,ACC000000000223,2025-11-30 02:04:41,DEPOSIT,4130.56,DR,40064.67,POS,Transaction 1808,SUCCESS
TXN000000001809,ACC000000000386,2025-03-07 02:04:41,DEPOSIT,6269.07,DR,733.6,BRANCH,Transaction 1809,SUCCESS
TXN000000001819,ACC000000000035,2025-04-28 02:04:41,DEPOSIT,7542.86,DR,27534.75,ONLINE,Transaction 1819,PENDING
TXN000000001821,ACC000000001259,2025-05-04 02:04:41,DEPOSIT,7887.25,CR,14642.03,BRANCH,Transaction 1821,SUCCESS
TXN000000001835,ACC000000000776,2025-12-16 02:04:41,DEPOSIT,4245.0,DR,19960.25,ATM,Transaction 1835,FAILED
TXN000000001838,ACC000000000770,2025-03-20 02:04:41,DEPOSIT,8959.29,DR,29134.36,ATM,Transaction 1838,PENDING
TXN000000001844,ACC000000000832,2025-03-02 02:04:41,DEPOSIT,5169.43,DR,36122.08,ATM,Transaction 1844,FAILED
TXN000000001848,ACC000000000594,2025-11-20 02:04:41,DEPOSIT,8212.08,CR,18593.61,BRANCH,Transaction 1848,SUCCESS
TXN000000001852,ACC000000000645,2025-07-28 02:04:41,DEPOSIT,2263.08,DR,41638.12,ONLINE,Transaction 1852,SUCCESS
TXN000000001854,ACC000000000985,2025-09-01 02:04:41,DEPOSIT,9878.68,DR,17127.77,BRANCH,Transaction 1854,SUCCESS
TXN000000001856,ACC000000000346,2025-05-23 02:04:41,DEPOSIT,6932.72,CR,15193.2,POS,Transaction 1856,SUCCESS
TXN000000001861,ACC000000000756,2025-02-20 02:04:41,DEPOSIT,2225.61,DR,49791.16,ATM,Transaction 1861,SUCCESS
TXN000000001862,ACC000000001037,2025-03-02 02:04:41,DEPOSIT,49.73,DR,43960.84,ONLINE,Transaction 1862,SUCCESS
TXN000000001864,ACC000000000323,2025-03-23 02:04:41,DEPOSIT,3918.4,CR,25088.33,ATM,Transaction 1864,FAILED
TXN000000001866,ACC000000000227,2025-06-01 02:04:41,DEPOSIT,4973.39,DR,36023.31,POS,Transaction 1866,FAILED
TXN000000001870,ACC000000001491,2025-11-04 02:04:41,DEPOSIT,5971.93,DR,1564.28,BRANCH,Transaction 1870,PENDING
TXN000000001874,ACC000000000677,2025-04-19 02:04:41,DEPOSIT,4512.51,DR,35011.42,BRANCH,Transaction 1874,SUCCESS
TXN000000001877,ACC000000000497,2026-01-16 02:04:41,DEPOSIT,9012.1,DR,19544.14,ATM,Transaction 1877,SUCCESS
TXN000000001881,ACC000000000905,2025-06-18 02:04:41,DEPOSIT,8963.67,CR,19096.01,BRANCH,Transaction 1881,SUCCESS
TXN000000001882,ACC000000001478,2025-10-28 02:04:41,DEPOSIT,4659.09,CR,24445.57,ATM,Transaction 1882,SUCCESS
TXN000000001891,ACC000000000738,2025-11-26 02:04:41,DEPOSIT,5440.0,DR,15242.6,MOBILE,Transaction 1891,SUCCESS
TXN000000001892,ACC000000000134,2025-04-16 02:04:41,DEPOSIT,9773.16,DR,14938.35,ATM,Transaction 1892,SUCCESS
TXN000000001901,ACC000000000305,2025-08-04 02:04:41,DEPOSIT,7505.68,CR,22043.61,MOBILE,Transaction 1901,FAILED
TXN000000001904,ACC000000000205,2025-08-28 02:04:41,DEPOSIT,9392.61,CR,32594.19,ATM,Transaction 1904,PENDING
TXN000000001906,ACC000000000999,2025-10-25 02:04:41,DEPOSIT,3685.63,CR,36673.65,MOBILE,Transaction 1906,SUCCESS
TXN000000001908,ACC000000001349,2025-09-15 02:04:41,DEPOSIT,5705.91,CR,27311.5,POS,Transaction 1908,SUCCESS
TXN000000001914,ACC000000000614,2025-06-02 02:04:41,DEPOSIT,3033.91,CR,7400.42,ATM,Transaction 1914,SUCCESS
TXN000000001915,ACC000000001194,2026-01-07 02:04:41,DEPOSIT,9963.04,DR,44090.56,POS,Transaction 1915,SUCCESS
TXN000000001929,ACC000000001379,2025-03-26 02:04:41,DEPOSIT,4927.44,DR,1356.55,BRANCH,Transaction 1929,SUCCESS
TXN000000001945,ACC000000001156,2025-06-07 02:04:41,DEPOSIT,9372.55,CR,16293.47,ONLINE,Transaction 1945,SUCCESS
TXN000000001950,ACC000000000149,2025-07-16 02:04:41,DEPOSIT,9996.3,DR,18312.82,BRANCH,Transaction 1950,SUCCESS
TXN000000001951,ACC000000000318,2025-02-08 02:04:41,DEPOSIT,7459.94,DR,33526.3,ATM,Transaction 1951,SUCCESS
TXN000000001957,ACC000000000164,2025-07-29 02:04:41,DEPOSIT,143.04,CR,49101.11,POS,Transaction 1957,PENDING
TXN000000001961,ACC000000001010,2025-05-03 02:04:41,DEPOSIT,528.29,DR,49431.63,POS,Transaction 1961,SUCCESS
TXN000000001969,ACC000000001093,2025-10-25 02:04:41,DEPOSIT,6302.59,CR,19703.86,ATM,Transaction 1969,FAILED
TXN000000001974,ACC000000001059,2025-06-11 02:04:41,DEPOSIT,7735.0,CR,33442.37,ONLINE,Transaction 1974,SUCCESS
TXN000000001992,ACC000000000812,2026-01-06 02:04:41,DEPOSIT,4177.12,CR,12101.82,POS,Transaction 1992,SUCCESS
TXN000000002001,ACC000000001273,2025-03-19 02:04:41,DEPOSIT,1710.8,CR,11025.11,ATM,Transaction 2001,SUCCESS
TXN000000002003,ACC000000000983,2025-10-07 02:04:41,DEPOSIT,1465.29,CR,24456.83,MOBILE,Transaction 2003,SUCCESS
TXN000000002013,ACC000000001411,2025-05-09 02:04:41,DEPOSIT,2541.85,DR,20463.16,ONLINE,Transaction 2013,PENDING
TXN000000002015,ACC000000000755,2025-06-02 02:04:41,DEPOSIT,1094.3,DR,25531.29,BRANCH,Transaction 2015,SUCCESS
TXN000000002035,ACC000000000061,2025-04-17 02:04:41,DEPOSIT,4851.94,DR,43976.38,POS,Transaction 2035,SUCCESS
TXN000000002040,ACC000000000798,2025-02-01 02:04:41,DEPOSIT,4577.52,DR,19239.63,ONLINE,Transaction 2040,FAILED
TXN000000002046,ACC000000000374,2025-05-16 02:04:41,DEPOSIT,2898.63,CR,42598.26,POS,Transaction 2046,SUCCESS
TXN000000002055,ACC000000000210,2025-03-14 02:04:41,DEPOSIT,2364.63,DR,49655.39,MOBILE,Transaction 2055,FAILED
TXN000000002060,ACC000000000903,2025-11-19 02:04:41,DEPOSIT,2800.17,CR,36342.89,ONLINE,Transaction 2060,SUCCESS
TXN000000002071,ACC000000000915,2025-11-19 02:04:41,DEPOSIT,2147.25,CR,23975.54,ONLINE,Transaction 2071,SUCCESS
TXN000000002074,ACC000000000345,2025-08-14 02:04:41,DEPOSIT,5723.06,CR,45843.38,ONLINE,Transaction 2074,SUCCESS
TXN000000002083,ACC000000000741,2025-06-11 02:04:41,DEPOSIT,6407.25,CR,14249.54,BRANCH,Transaction 2083,SUCCESS
TXN000000002087,ACC000000000327,2025-01-27 02:04:41,DEPOSIT,4058.03,DR,9056.27,POS,Transaction 2087,FAILED
TXN000000002092,ACC000000000265,2025-06-27 02:04:41,DEPOSIT,6137.73,DR,44943.01,POS,Transaction 2092,PENDING
TXN000000002097,ACC000000001453,2025-10-31 02:04:41,DEPOSIT,5636.52,DR,14070.47,POS,Transaction 2097,FAILED
TXN000000002112,ACC000000000263,2025-01-31 02:04:41,DEPOSIT,8093.64,DR,42553.77,ONLINE,Transaction 2112,SUCCESS
TXN000000002118,ACC000000000350,2025-02-21 02:04:41,DEPOSIT,5479.67,DR,22299.65,ATM,Transaction 2118,PENDING
TXN000000002139,ACC000000000216,2025-08-22 02:04:41,DEPOSIT,4648.7,CR,14653.13,ATM,Transaction 2139,FAILED
TXN000000002147,ACC000000000387,2025-02-06 02:04:41,DEPOSIT,6341.02,DR,27443.9,MOBILE,Transaction 2147,PENDING
TXN000000002169,ACC000000000800,2025-03-17 02:04:41,DEPOSIT,9084.02,DR,45243.99,BRANCH,Transaction 2169,SUCCESS
TXN000000002176,ACC000000000990,2025-03-15 02:04:41,DEPOSIT,9068.78,CR,529.44,POS,Transaction 2176,SUCCESS
TXN000000002179,ACC000000000878,2025-09-14 02:04:41,DEPOSIT,4791.52,DR,21611.04,ATM,Transaction 2179,FAILED
TXN000000002181,ACC000000000238,2025-11-26 02:04:41,DEPOSIT,6513.75,DR,31494.16,ATM,Transaction 2181,SUCCESS
TXN000000002183,ACC000000000540,2025-02-04 02:04:41,DEPOSIT,3842.16,DR,11624.54,BRANCH,Transaction 2183,SUCCESS
TXN000000002192,ACC000000001036,2025-06-11 02:04:41,DEPOSIT,2856.89,CR,7282.7,ATM,Transaction 2192,PENDING
TXN000000002202,ACC000000000950,2025-02-19 02:04:41,DEPOSIT,4266.19,DR,27556.97,POS,Transaction 2202,SUCCESS
TXN000000002210,ACC000000000055,2025-11-08 02:04:41,DEPOSIT,9015.37,CR,20541.46,MOBILE,Transaction 2210,PENDING
TXN000000002211,ACC000000001090,2025-09-27 02:04:41,DEPOSIT,7466.14,CR,32762.86,POS,Transaction 2211,PENDING
TXN000000002212,ACC000000000715,2025-07-02 02:04:41,DEPOSIT,4309.56,CR,11265.32,MOBILE,Transaction 2212,SUCCESS
TXN000000002215,ACC000000001482,2025-10-08 02:04:41,DEPOSIT,4428.03,DR,47716.86,ONLINE,Transaction 2215,FAILED
TXN000000002218,ACC000000000051,2025-03-07 02:04:41,DEPOSIT,2733.74,CR,42882.16,POS,Transaction 2218,SUCCESS
TXN000000002222,ACC000000000106,2025-11-08 02:04:41,DEPOSIT,1164.45,DR,11333.11,ONLINE,Transaction 2222,FAILED
TXN000000002226,ACC000000000538,2025-05-22 02:04:41,DEPOSIT,3873.59,CR,43318.16,ATM,Transaction 2226,PENDING
TXN000000002249,ACC000000000823,2025-07-24 02:04:41,DEPOSIT,9324.45,CR,46738.43,POS,Transaction 2249,SUCCESS
TXN000000002255,ACC000000001017,2025-11-01 02:04:41,DEPOSIT,1194.62,DR,4584.51,BRANCH,Transaction 2255,SUCCESS
TXN000000002256,ACC000000000878,2025-05-04 02:04:41,DEPOSIT,8826.78,CR,36520.1,MOBILE,Transaction 2256,SUCCESS
TXN000000002262,ACC000000000916,2025-04-25 02:04:41,DEPOSIT,1107.36,DR,36384.8,MOBILE,Transaction 2262,FAILED
TXN000000002270,ACC000000000158,2025-09-20 02:04:41,DEPOSIT,8389.93,CR,10717.89,ONLINE,Transaction 2270,SUCCESS
TXN000000002272,ACC000000000136,2025-08-24 02:04:41,DEPOSIT,6683.76,CR,3770.98,ATM,Transaction 2272,PENDING
TXN000000002277,ACC000000001176,2025-10-16 02:04:41,DEPOSIT,1267.39,CR,2579.56,POS,Transaction 2277,FAILED
TXN000000002278,ACC000000000471,2025-04-29 02:04:41,DEPOSIT,5875.27,DR,24741.24,MOBILE,Transaction 2278,FAILED
TXN000000002296,ACC000000000393,2025-10-12 02:04:41,DEPOSIT,5741.22,CR,21966.14,BRANCH,Transaction 2296,PENDING
TXN000000002298,ACC000000001230,2025-09-21 02:04:41,DEPOSIT,8912.26,CR,40062.97,ONLINE,Transaction 2298,FAILED
TXN000000002307,ACC000000000309,2025-03-24 02:04:41,DEPOSIT,4802.29,DR,19244.92,ONLINE,Transaction 2307,SUCCESS
TXN000000002309,ACC000000000110,2025-09-20 02:04:41,DEPOSIT,5193.6,CR,44009.17,MOBILE,Transaction 2309,PENDING
TXN000000002314,ACC000000000181,2025-06-02 02:04:41,DEPOSIT,8548.06,CR,11272.07,ATM,Transaction 2314,FAILED
TXN000000002317,ACC000000000089,2025-09-10 02:04:41,DEPOSIT,4619.97,DR,13109.85,BRANCH,Transaction 2317,FAILED
TXN000000002320,ACC000000000129,2025-05-15 02:04:41,DEPOSIT,3446.36,CR,22321.81,ONLINE,Transaction 2320,SUCCESS
TXN000000002323,ACC000000001415,2026-01-04 02:04:41,DEPOSIT,6744.77,CR,20585.34,MOBILE,Transaction 2323,FAILED
TXN000000002326,ACC000000000829,2025-03-07 02:04:41,DEPOSIT,6249.42,DR,6448.4,MOBILE,Transaction 2326,SUCCESS
TXN000000002330,ACC000000001493,2025-06-18 02:04:41,DEPOSIT,2527.87,DR,24260.85,ONLINE,Transaction 2330,SUCCESS
TXN000000002336,ACC000000000320,2025-07-27 02:04:41,DEPOSIT,2648.13,DR,29037.52,POS,Transaction 2336,SUCCESS
TXN000000002338,ACC000000000205,2025-08-21 02:04:41,DEPOSIT,605.68,DR,40986.72,POS,Transaction 2338,SUCCESS
TXN000000002340,ACC000000000911,2025-10-05 02:04:41,DEPOSIT,2141.38,CR,15255.5,ONLINE,Transaction 2340,SUCCESS
TXN000000002347,ACC000000000795,2025-08-17 02:04:41,DEPOSIT,9067.79,CR,32746.81,BRANCH,Transaction 2347,SUCCESS
TXN000000002373,ACC000000000434,2025-01-27 02:04:41,DEPOSIT,8016.39,CR,32956.53,ONLINE,Transaction 2373,SUCCESS
TXN000000002389,ACC000000000249,2025-05-06 02:04:41,DEPOSIT,8016.01,CR,29874.0,POS,Transaction 2389,FAILED
TXN000000002399,ACC000000000122,2025-11-30 02:04:41,DEPOSIT,9483.98,CR,21229.67,MOBILE,Transaction 2399,PENDING
TXN000000002405,ACC000000001071,2025-12-05 02:04:41,DEPOSIT,6499.4,CR,21562.05,ONLINE,Transaction 2405,SUCCESS
TXN000000002426,ACC000000000510,2025-09-30 02:04:41,DEPOSIT,5266.92,CR,35879.83,ONLINE,Transaction 2426,SUCCESS
TXN000000002431,ACC000000000993,2025-05-22 02:04:41,DEPOSIT,9555.18,CR,27036.59,MOBILE,Transaction 2431,SUCCESS
TXN000000002435,ACC000000000703,2025-06-26 02:04:41,DEPOSIT,2328.82,DR,9154.71,BRANCH,Transaction 2435,SUCCESS
TXN000000002446,ACC000000000342,2025-06-08 02:04:41,DEPOSIT,3674.2,DR,20068.41,ONLINE,Transaction 2446,SUCCESS
TXN000000002447,ACC000000001098,2026-01-08 02:04:41,DEPOSIT,7334.74,DR,25734.73,POS,Transaction 2447,SUCCESS
TXN000000002450,ACC000000000096,2025-08-08 02:04:41,DEPOSIT,4181.04,CR,10795.97,ATM,Transaction 2450,PENDING
TXN000000002458,ACC000000000941,2025-06-28 02:04:41,DEPOSIT,6039.28,DR,31432.68,BRANCH,Transaction 2458,PENDING
TXN000000002459,ACC000000000917,2025-11-22 02:04:41,DEPOSIT,337.5,DR,7352.43,ATM,Transaction 2459,SUCCESS
TXN000000002463,ACC000000001081,2025-02-16 02:04:41,DEPOSIT,7596.12,CR,44040.26,ATM,Transaction 2463,SUCCESS
TXN000000002467,ACC000000000089,2025-10-18 02:04:41,DEPOSIT,660.49,CR,26569.54,ATM,Transaction 2467,SUCCESS
TXN000000002482,ACC000000000945,2025-09-25 02:04:41,DEPOSIT,3190.37,CR,35737.15,POS,Transaction 2482,PENDING
TXN000000002483,ACC000000000096,2025-11-04 02:04:41,DEPOSIT,8179.67,DR,15699.16,BRANCH,Transaction 2483,SUCCESS
TXN000000002501,ACC000000001488,2025-10-19 02:04:41,DEPOSIT,5859.55,CR,34666.79,POS,Transaction 2501,SUCCESS
TXN000000002502,ACC000000000731,2025-04-14 02:04:41,DEPOSIT,5313.97,CR,137.46,POS,Transaction 2502,FAILED
TXN000000002514,ACC000000000488,2025-06-15 02:04:41,DEPOSIT,1053.26,DR,3759.09,POS,Transaction 2514,PENDING
TXN000000002515,ACC000000000339,2025-06-08 02:04:41,DEPOSIT,8437.23,CR,38975.65,BRANCH,Transaction 2515,FAILED
TXN000000002516,ACC000000000217,2025-01-26 02:04:41,DEPOSIT,8465.08,CR,42494.16,ONLINE,Transaction 2516,SUCCESS
TXN000000002523,ACC000000000203,2025-08-31 02:04:41,DEPOSIT,6503.49,DR,37227.87,ONLINE,Transaction 2523,SUCCESS
TXN000000002532,ACC000000000094,2025-07-07 02:04:41,DEPOSIT,1554.51,DR,6622.64,MOBILE,Transaction 2532,FAILED
TXN000000002541,ACC000000000588,2025-09-02 02:04:41,DEPOSIT,828.51,DR,16397.42,POS,Transaction 2541,PENDING
TXN000000002544,ACC000000001052,2026-01-10 02:04:41,DEPOSIT,2446.82,DR,31889.01,POS,Transaction 2544,SUCCESS
TXN000000002548,ACC000000000925,2025-11-03 02:04:41,DEPOSIT,1780.64,CR,7686.28,ATM,Transaction 2548,SUCCESS
TXN000000002552,ACC000000001314,2025-04-09 02:04:41,DEPOSIT,5836.0,DR,25698.43,ATM,Transaction 2552,SUCCESS
TXN000000002553,ACC000000001217,2025-06-10 02:04:41,DEPOSIT,6989.69,DR,21440.82,ATM,Transaction 2553,SUCCESS
TXN000000002558,ACC000000000176,2025-03-12 02:04:41,DEPOSIT,5772.39,CR,10761.48,MOBILE,Transaction 2558,SUCCESS
TXN000000002559,ACC000000000697,2025-03-23 02:04:41,DEPOSIT,3577.71,DR,44352.52,MOBILE,Transaction 2559,SUCCESS
TXN000000002560,ACC000000001248,2025-10-02 02:04:41,DEPOSIT,7532.78,DR,10282.08,MOBILE,Transaction 2560,SUCCESS
TXN000000002563,ACC000000000409,2025-05-07 02:04:41,DEPOSIT,5434.81,CR,913.64,BRANCH,Transaction 2563,PENDING
TXN000000002564,ACC000000000966,2025-02-03 02:04:41,DEPOSIT,9254.62,CR,5081.66,ATM,Transaction 2564,SUCCESS
TXN000000002565,ACC000000000155,2025-04-05 02:04:41,DEPOSIT,9351.89,DR,18746.46,BRANCH,Transaction 2565,FAILED
TXN000000002574,ACC000000001008,2025-11-11 02:04:41,DEPOSIT,3615.79,CR,31089.79,ATM,Transaction 2574,FAILED
TXN000000002575,ACC000000000219,2025-09-09 02:04:41,DEPOSIT,4539.81,DR,37505.66,ATM,Transaction 2575,PENDING
